-2.0,2.3744562834797205
-2.0110388092651355,2.380109700837886
-2.0244977332709064,2.387148884534723
-2.0408998925272623,2.39593967560146
-2.0581585941936664,2.4054344622277166
-2.076317760030733,2.415687608755838
-2.0954236926706105,2.426757109850226
-2.115525214576377,2.4387047243658317
-2.1366738317098335,2.45159611083137
-2.158923907277425,2.4655009487286312
-2.1823328451263664,2.4804930406441597
-2.2069612820665894,2.4966503892477907
-2.2328732880867417,2.5140552416878905
-2.260136573112688,2.5327940923095684
-2.288822698639417,2.552957632545387
-2.319007292264151,2.574640634284841
-2.350770262876347,2.597941749900125
-2.3841960140317364,2.622963208234145
-2.419373652861324,2.649810381033857
-2.4563971917473926,2.6785911882930193
-2.4953657399305817,2.7094153033995227
-2.5363836821769405,2.742393109403951
-2.5795608416016385,2.7776343455708057
-2.6250126236704086,2.815246367912517
-2.6728601382269854,2.855331927840213
-2.723230296075478,2.8979863486619797
-2.7762558761780225,2.9432939502955824
-2.8320755590455082,2.9913235399675484
-2.8908339219223564,3.0421227578877805
-2.9526813933798612,3.0957110627436197
-3.0177741731962517,3.152071223046213
-3.0862741506444626,3.2111395305153274
-3.1583489452757,3.272796218017614
-3.233535244119977,3.336328235355549
-3.308467816990038,3.398640748110249
-3.3831725598476035,3.459869804297421
-3.4018332411069836,3.475301048015345
-3.411180824788621,3.483440121711882
-3.4123521554499527,3.4846282243567623
-3.412638138379956,3.4849839889935446
-3.412707257612948,3.4850941719656485
-3.412758097199136,3.4852322365310617
-3.4127353507583273,3.485293634585095
-3.412702716804221,3.4853090187752533
-3.4126592598193617,3.48531300380026
-3.412602513474121,3.4853074439762635
-3.4125301391298017,3.485291405195105
-3.412439116922447,3.485263189075496
-3.4123256055281455,3.485220422635243
-3.4121848054501083,3.485159976718474
-3.4120107819906353,3.4850778530443094
-3.411796233777422,3.484969024609623
-3.4115322016542495,3.4848272253420953
-3.4112077080537357,3.4846446837046723
-3.4108093134148416,3.484411791461509
-3.4103205720590886,3.4841166936758463
-3.4097213657951544,3.4837447830106876
-3.4089870883360494,3.483278078024956
-3.4080876475099444,3.4826944581016543
-3.406986244703896,3.4819667224028574
-3.4056378818371162,3.4810614309397536
-3.4039875241242306,3.4799373987641786
-3.402243458142986,3.478735331962977
-3.400109688214947,3.4772492746293033
-3.397499325643776,3.475413420591275
-3.3947417329441096,3.473457327673772
-3.3913688868523773,3.471045987830653
-3.3878063141576145,3.4684808131625333
-3.383449347963115,3.465322504812336
-3.378847626429152,3.4619656574336584
-3.3732200658754583,3.4578352810990363
-3.3672765132902516,3.453447059273318
-3.3609994478604768,3.448787218373691
-3.354370310907216,3.4438407660041404
-3.346263742921447,3.4377601059885374
-3.3377020697185826,3.4313036488732247
-3.3286598010026487,3.424449667839957
-3.3191099665887696,3.417174866448233
-3.309024037570043,3.40945433900761
-3.2983718410952396,3.4012615303582026
-3.287121468834617,3.3925681872674853
-3.2752391793320754,3.3833443066618942
-3.2626892943178603,3.373558085392928
-3.249434089031244,3.363175876508197
-3.2354336766599965,3.3521621579824954
-3.220645887162177,3.340479521712086
-3.2050261410474046,3.328088693672141
-3.1885273192653227,3.3149486012649225
-3.1710996313934583,3.301016512614218
-3.1526904862758625,3.286248288055734
-3.1332443731008115,3.270598813189175
-3.112702768867408,3.254022741442159
-3.0910041060048914,3.236475802224921
-3.0680838778907513,3.2179172417170894
-3.0438750839902204,3.1983148281023843
-3.0183096382683816,3.177656757620422
-2.9927432793740696,3.157121973655566
-2.9672077410018853,3.136939532535353
